trial,horizon,slot1_value,slot2_value,choice,participant,exp,reward,forced
1,5,72,60,0,20,3,64,1
2,5,72,60,0,20,3,68,1
3,5,72,60,0,20,3,83,1
4,5,72,60,0,20,3,82,0
0,5,60,80,0,20,3,65,1
1,5,60,80,0,20,3,57,1
2,5,60,80,1,20,3,73,1
3,5,60,80,0,20,3,61,1
4,5,60,80,1,20,3,75,0
0,5,32,40,0,20,3,37,1
1,5,32,40,1,20,3,52,1
2,5,32,40,0,20,3,32,1
3,5,32,40,1,20,3,31,1
4,5,32,40,1,20,3,59,0
0,5,60,40,1,20,3,37,1
1,5,60,40,1,20,3,39,1
2,5,60,40,1,20,3,52,1
3,5,60,40,0,20,3,55,1
4,5,60,40,0,20,3,55,0
0,10,40,28,0,20,3,41,1
1,10,40,28,1,20,3,30,1
2,10,40,28,0,20,3,58,1
3,10,40,28,0,20,3,43,1
4,10,40,28,0,20,3,47,0
5,10,40,28,0,20,3,45,0
6,10,40,28,1,20,3,27,0
7,10,40,28,0,20,3,48,0
8,10,40,28,0,20,3,50,0
9,10,40,28,0,20,3,40,0
0,5,40,20,0,21,3,40,1
1,5,40,20,1,21,3,26,1
2,5,40,20,0,21,3,49,1
3,5,40,20,1,21,3,20,1
4,5,40,20,0,21,3,39,0
0,5,60,52,0,21,3,64,1
1,5,60,52,1,21,3,53,1
2,5,60,52,0,21,3,58,1
3,5,60,52,0,21,3,70,1
4,5,60,52,1,21,3,57,0
0,10,32,40,0,21,3,38,1
1,10,32,40,1,21,3,39,1
2,10,32,40,1,21,3,34,1
3,10,32,40,0,21,3,19,1
4,10,32,40,0,21,3,41,0
5,10,32,40,0,21,3,23,0
6,10,32,40,0,21,3,35,0
7,10,32,40,0,21,3,40,0
8,10,32,40,0,21,3,39,0
9,10,32,40,1,21,3,44,0
0,5,60,80,1,21,3,73,1
1,5,60,80,0,21,3,75,1
2,5,60,80,0,21,3,63,1
3,5,60,80,0,21,3,53,1
4,5,60,80,1,21,3,78,0
0,5,40,36,0,21,3,47,1
1,5,40,36,0,21,3,34,1
2,5,40,36,1,21,3,31,1
3,5,40,36,0,21,3,34,1
4,5,40,36,0,21,3,38,0
0,10,60,40,0,21,3,73,1
1,10,60,40,0,21,3,61,1
2,10,60,40,1,21,3,37,1
3,10,60,40,1,21,3,29,1
4,10,60,40,1,21,3,42,0
5,10,60,40,0,21,3,69,0
6,10,60,40,0,21,3,54,0
7,10,60,40,1,21,3,50,0
8,10,60,40,0,21,3,75,0
9,10,60,40,1,21,3,50,0
0,10,60,48,0,21,3,60,1
1,10,60,48,0,21,3,51,1
2,10,60,48,1,21,3,70,1
3,10,60,48,1,21,3,50,1
4,10,60,48,1,21,3,44,0
5,10,60,48,0,21,3,57,0
6,10,60,48,1,21,3,43,0
7,10,60,48,0,21,3,63,0
8,10,60,48,0,21,3,50,0
9,10,60,48,0,21,3,38,0
0,10,40,52,0,21,3,27,1
1,10,40,52,0,21,3,43,1
2,10,40,52,1,21,3,46,1
3,10,40,52,1,21,3,43,1
4,10,40,52,1,21,3,60,0
5,10,40,52,1,21,3,66,0
6,10,40,52,1,21,3,58,0
7,10,40,52,1,21,3,46,0
8,10,40,52,0,21,3,32,0
9,10,40,52,1,21,3,50,0
0,5,60,72,1,21,3,86,1
1,5,60,72,1,21,3,74,1
2,5,60,72,0,21,3,61,1
3,5,60,72,0,21,3,62,1
4,5,60,72,1,21,3,78,0
0,10,40,52,1,21,3,49,1
1,10,40,52,0,21,3,29,1
2,10,40,52,0,21,3,46,1
3,10,40,52,1,21,3,58,1
4,10,40,52,1,21,3,62,0
5,10,40,52,1,21,3,57,0
6,10,40,52,1,21,3,62,0
7,10,40,52,1,21,3,42,0
8,10,40,52,1,21,3,52,0
9,10,40,52,0,21,3,45,0
0,10,40,36,0,21,3,37,1
1,10,40,36,1,21,3,35,1
2,10,40,36,1,21,3,32,1
3,10,40,36,0,21,3,25,1
4,10,40,36,1,21,3,29,0
5,10,40,36,0,21,3,56,0
6,10,40,36,0,21,3,39,0
7,10,40,36,1,21,3,42,0
8,10,40,36,0,21,3,38,0
9,10,40,36,1,21,3,29,0
0,10,60,64,0,21,3,50,1
1,10,60,64,1,21,3,56,1
2,10,60,64,1,21,3,76,1
3,10,60,64,0,21,3,56,1
4,10,60,64,1,21,3,65,0
5,10,60,64,1,21,3,62,0
6,10,60,64,1,21,3,77,0
7,10,60,64,1,21,3,69,0
8,10,60,64,1,21,3,61,0
9,10,60,64,1,21,3,62,0
0,5,40,20,0,21,3,40,1
1,5,40,20,1,21,3,26,1
2,5,40,20,0,21,3,49,1
3,5,40,20,1,21,3,20,1
4,5,40,20,0,21,3,43,0
0,10,28,40,1,21,3,39,1
1,10,28,40,0,21,3,21,1
2,10,28,40,1,21,3,44,1
3,10,28,40,1,21,3,35,1
4,10,28,40,1,21,3,39,0
5,10,28,40,0,21,3,21,0
6,10,28,40,1,21,3,39,0
7,10,28,40,1,21,3,52,0
8,10,28,40,1,21,3,35,0
9,10,28,40,1,21,3,29,0
0,10,60,64,0,21,3,65,1
1,10,60,64,1,21,3,77,1
2,10,60,64,1,21,3,60,1
3,10,60,64,1,21,3,74,1
4,10,60,64,1,21,3,58,0
5,10,60,64,1,21,3,57,0
6,10,60,64,0,21,3,65,0
7,10,60,64,0,21,3,53,0
8,10,60,64,0,21,3,74,0
9,10,60,64,0,21,3,60,0
0,5,60,40,1,21,3,43,1
1,5,60,40,0,21,3,58,1
2,5,60,40,1,21,3,50,1
3,5,60,40,0,21,3,60,1
4,5,60,40,1,21,3,51,0
0,10,72,60,0,21,3,72,1
1,10,72,60,0,21,3,73,1
2,10,72,60,0,21,3,79,1
3,10,72,60,1,21,3,66,1
4,10,72,60,0,21,3,78,0
5,10,72,60,0,21,3,76,0
6,10,72,60,0,21,3,73,0
7,10,72,60,0,21,3,74,0
8,10,72,60,0,21,3,64,0
9,10,72,60,1,21,3,64,0
0,10,80,60,0,21,3,77,1
1,10,80,60,0,21,3,75,1
2,10,80,60,1,21,3,61,1
3,10,80,60,0,21,3,83,1
4,10,80,60,1,21,3,69,0
5,10,80,60,0,21,3,59,0
6,10,80,60,1,21,3,60,0
7,10,80,60,0,21,3,84,0
8,10,80,60,1,21,3,73,0
9,10,80,60,0,21,3,75,0
0,5,36,40,1,21,3,40,1
1,5,36,40,1,21,3,38,1
2,5,36,40,0,21,3,45,1
3,5,36,40,0,21,3,30,1
4,5,36,40,0,21,3,51,0
0,5,40,44,1,21,3,39,1
1,5,40,44,1,21,3,48,1
2,5,40,44,0,21,3,34,1
3,5,40,44,1,21,3,43,1
4,5,40,44,0,21,3,46,0
0,5,44,40,0,21,3,46,1
1,5,44,40,1,21,3,39,1
2,5,44,40,1,21,3,41,1
3,5,44,40,0,21,3,57,1
4,5,44,40,0,21,3,44,0
0,5,60,68,0,21,3,49,1
1,5,60,68,1,21,3,70,1
2,5,60,68,0,21,3,63,1
3,5,60,68,1,21,3,71,1
4,5,60,68,1,21,3,78,0
0,5,60,72,1,21,3,66,1
1,5,60,72,0,21,3,58,1
2,5,60,72,1,21,3,66,1
3,5,60,72,1,21,3,60,1
4,5,60,72,1,21,3,82,0
0,10,60,64,0,21,3,65,1
1,10,60,64,1,21,3,77,1
2,10,60,64,1,21,3,60,1
3,10,60,64,1,21,3,74,1
4,10,60,64,1,21,3,77,0
5,10,60,64,1,21,3,47,0
6,10,60,64,0,21,3,73,0
7,10,60,64,1,21,3,75,0
8,10,60,64,1,21,3,72,0
9,10,60,64,1,21,3,58,0
0,10,60,80,0,21,3,63,1
1,10,60,80,1,21,3,86,1
2,10,60,80,1,21,3,82,1
3,10,60,80,0,21,3,64,1
4,10,60,80,1,21,3,69,0
5,10,60,80,1,21,3,86,0
6,10,60,80,1,21,3,77,0
7,10,60,80,1,21,3,87,0
8,10,60,80,1,21,3,99,0
9,10,60,80,1,21,3,85,0
0,5,60,56,1,21,3,37,1
1,5,60,56,1,21,3,49,1
2,5,60,56,0,21,3,59,1
3,5,60,56,1,21,3,55,1
4,5,60,56,1,21,3,60,0
0,10,40,44,1,21,3,49,1
1,10,40,44,1,21,3,41,1
2,10,40,44,0,21,3,50,1
3,10,40,44,0,21,3,40,1
4,10,40,44,0,21,3,28,0
5,10,40,44,1,21,3,48,0
6,10,40,44,1,21,3,54,0
7,10,40,44,1,21,3,44,0
8,10,40,44,0,21,3,41,0
9,10,40,44,1,21,3,39,0
0,10,72,60,0,21,3,72,1
1,10,72,60,0,21,3,73,1
2,10,72,60,0,21,3,79,1
3,10,72,60,1,21,3,66,1
4,10,72,60,1,21,3,64,0
5,10,72,60,0,21,3,70,0
6,10,72,60,0,21,3,69,0
7,10,72,60,0,21,3,77,0
8,10,72,60,0,21,3,72,0
9,10,72,60,0,21,3,72,0
0,5,40,60,0,21,3,46,1
1,5,40,60,0,21,3,46,1
2,5,40,60,0,21,3,39,1
3,5,40,60,1,21,3,58,1
4,5,40,60,1,21,3,62,0
0,5,36,40,1,21,3,40,1
1,5,36,40,1,21,3,38,1
2,5,36,40,0,21,3,45,1
3,5,36,40,0,21,3,30,1
4,5,36,40,0,21,3,36,0
0,10,40,52,0,21,3,27,1
1,10,40,52,0,21,3,43,1
2,10,40,52,1,21,3,46,1
3,10,40,52,1,21,3,43,1
4,10,40,52,0,21,3,25,0
5,10,40,52,1,21,3,50,0
6,10,40,52,1,21,3,52,0
7,10,40,52,1,21,3,59,0
8,10,40,52,1,21,3,55,0
9,10,40,52,1,21,3,46,0
0,10,60,40,0,21,3,66,1
1,10,60,40,0,21,3,67,1
2,10,60,40,1,21,3,31,1
3,10,60,40,1,21,3,46,1
4,10,60,40,0,21,3,72,0
5,10,60,40,0,21,3,51,0
6,10,60,40,0,21,3,65,0
7,10,60,40,0,21,3,66,0
8,10,60,40,0,21,3,64,0
9,10,60,40,0,21,3,74,0
0,5,72,60,0,21,3,66,1
1,5,72,60,1,21,3,65,1
2,5,72,60,0,21,3,78,1
3,5,72,60,0,21,3,73,1
4,5,72,60,0,21,3,58,0
0,5,40,28,1,21,3,32,1
1,5,40,28,0,21,3,40,1
2,5,40,28,1,21,3,13,1
3,5,40,28,1,21,3,33,1
4,5,40,28,0,21,3,49,0
0,5,28,40,0,21,3,13,1
1,5,28,40,1,21,3,34,1
2,5,28,40,0,21,3,35,1
3,5,28,40,1,21,3,40,1
4,5,28,40,0,21,3,38,0
0,5,60,68,0,21,3,49,1
1,5,60,68,1,21,3,70,1
2,5,60,68,0,21,3,63,1
3,5,60,68,1,21,3,71,1
4,5,60,68,1,21,3,80,0
0,5,60,40,1,21,3,36,1
1,5,60,40,0,21,3,79,1
2,5,60,40,0,21,3,62,1
3,5,60,40,1,21,3,30,1
4,5,60,40,0,21,3,63,0
0,5,60,52,1,21,3,52,1
1,5,60,52,0,21,3,77,1
2,5,60,52,1,21,3,48,1
3,5,60,52,0,21,3,62,1
4,5,60,52,0,21,3,70,0
0,10,48,60,1,21,3,58,1
1,10,48,60,1,21,3,61,1
2,10,48,60,0,21,3,41,1
3,10,48,60,0,21,3,53,1
4,10,48,60,1,21,3,58,0
5,10,48,60,0,21,3,53,0
6,10,48,60,1,21,3,62,0
7,10,48,60,1,21,3,61,0
8,10,48,60,1,21,3,60,0
9,10,48,60,1,21,3,42,0
0,5,32,40,0,21,3,24,1
1,5,32,40,1,21,3,53,1
2,5,32,40,1,21,3,41,1
3,5,32,40,1,21,3,31,1
4,5,32,40,1,21,3,41,0
0,5,40,60,1,21,3,51,1
1,5,40,60,1,21,3,69,1
2,5,40,60,0,21,3,48,1
3,5,40,60,1,21,3,46,1
4,5,40,60,1,21,3,57,0
0,5,48,40,0,21,3,54,1
1,5,48,40,1,21,3,57,1
2,5,48,40,0,21,3,60,1
3,5,48,40,0,21,3,34,1
4,5,48,40,1,21,3,38,0
0,5,28,40,1,21,3,42,1
1,5,28,40,0,21,3,34,1
2,5,28,40,1,21,3,34,1
3,5,28,40,0,21,3,20,1
4,5,28,40,1,21,3,48,0
0,5,28,40,0,21,3,13,1
1,5,28,40,1,21,3,34,1
2,5,28,40,0,21,3,35,1
3,5,28,40,1,21,3,40,1
4,5,28,40,1,21,3,43,0
0,5,44,40,0,21,3,46,1
1,5,44,40,1,21,3,39,1
2,5,44,40,1,21,3,41,1
3,5,44,40,0,21,3,57,1
4,5,44,40,0,21,3,32,0
0,5,60,56,1,21,3,37,1
1,5,60,56,1,21,3,49,1
2,5,60,56,0,21,3,59,1
3,5,60,56,1,21,3,55,1
4,5,60,56,0,21,3,52,0
0,10,40,36,0,21,3,35,1
1,10,40,36,1,21,3,34,1
2,10,40,36,0,21,3,40,1
3,10,40,36,0,21,3,49,1
4,10,40,36,0,21,3,29,0
5,10,40,36,1,21,3,24,0
6,10,40,36,1,21,3,39,0
7,10,40,36,1,21,3,20,0
8,10,40,36,0,21,3,42,0
9,10,40,36,0,21,3,39,0
0,5,36,40,1,21,3,36,1
1,5,36,40,0,21,3,40,1
2,5,36,40,1,21,3,46,1
3,5,36,40,0,21,3,39,1
4,5,36,40,1,21,3,41,0
0,5,40,36,0,21,3,47,1
1,5,40,36,0,21,3,34,1
2,5,40,36,1,21,3,31,1
3,5,40,36,0,21,3,34,1
4,5,40,36,1,21,3,36,0
0,10,52,40,1,21,3,28,1
1,10,52,40,0,21,3,55,1
2,10,52,40,1,21,3,33,1
3,10,52,40,1,21,3,27,1
4,10,52,40,0,21,3,62,0
5,10,52,40,0,21,3,49,0
6,10,52,40,0,21,3,52,0
7,10,52,40,0,21,3,59,0
8,10,52,40,0,21,3,57,0
9,10,52,40,0,21,3,39,0
0,10,40,52,1,21,3,49,1
1,10,40,52,0,21,3,29,1
2,10,40,52,0,21,3,46,1
3,10,40,52,1,21,3,58,1
4,10,40,52,1,21,3,53,0
5,10,40,52,1,21,3,48,0
6,10,40,52,0,21,3,52,0
7,10,40,52,1,21,3,35,0
8,10,40,52,0,21,3,46,0
9,10,40,52,0,21,3,26,0
0,10,56,60,0,21,3,52,1
1,10,56,60,1,21,3,66,1
2,10,56,60,1,21,3,76,1
3,10,56,60,1,21,3,64,1
4,10,56,60,1,21,3,75,0
5,10,56,60,1,21,3,57,0
6,10,56,60,1,21,3,51,0
7,10,56,60,1,21,3,58,0
8,10,56,60,1,21,3,70,0
9,10,56,60,1,21,3,51,0
0,5,40,60,1,21,3,51,1
1,5,40,60,1,21,3,69,1
2,5,40,60,0,21,3,48,1
3,5,40,60,1,21,3,46,1
4,5,40,60,1,21,3,67,0
0,10,60,80,0,21,3,63,1
1,10,60,80,1,21,3,86,1
2,10,60,80,1,21,3,82,1
3,10,60,80,0,21,3,64,1
4,10,60,80,1,21,3,85,0
5,10,60,80,1,21,3,71,0
6,10,60,80,1,21,3,76,0
7,10,60,80,1,21,3,74,0
8,10,60,80,1,21,3,83,0
9,10,60,80,1,21,3,76,0
0,10,40,20,0,21,3,44,1
1,10,40,20,0,21,3,44,1
2,10,40,20,1,21,3,23,1
3,10,40,20,0,21,3,42,1
4,10,40,20,1,21,3,22,0
5,10,40,20,0,21,3,35,0
6,10,40,20,0,21,3,55,0
7,10,40,20,0,21,3,32,0
8,10,40,20,0,21,3,37,0
9,10,40,20,0,21,3,41,0
0,10,48,60,1,21,3,58,1
1,10,48,60,1,21,3,61,1
2,10,48,60,0,21,3,41,1
3,10,48,60,0,21,3,53,1
4,10,48,60,1,21,3,77,0
5,10,48,60,1,21,3,55,0
6,10,48,60,1,21,3,65,0
7,10,48,60,1,21,3,72,0
8,10,48,60,1,21,3,77,0
9,10,48,60,1,21,3,54,0
0,5,80,60,1,21,3,56,1
1,5,80,60,0,21,3,87,1
2,5,80,60,0,21,3,79,1
3,5,80,60,1,21,3,71,1
4,5,80,60,0,21,3,91,0
0,5,60,40,1,21,3,36,1
1,5,60,40,0,21,3,79,1
2,5,60,40,0,21,3,62,1
3,5,60,40,1,21,3,30,1
4,5,60,40,0,21,3,66,0
0,10,52,60,1,21,3,65,1
1,10,52,60,1,21,3,60,1
2,10,52,60,0,21,3,65,1
3,10,52,60,1,21,3,77,1
4,10,52,60,1,21,3,65,0
5,10,52,60,1,21,3,61,0
6,10,52,60,1,21,3,56,0
7,10,52,60,1,21,3,70,0
8,10,52,60,1,21,3,59,0
9,10,52,60,1,21,3,65,0
0,10,40,44,1,21,3,49,1
1,10,40,44,1,21,3,41,1
2,10,40,44,0,21,3,50,1
3,10,40,44,0,21,3,40,1
4,10,40,44,0,21,3,42,0
5,10,40,44,0,21,3,54,0
6,10,40,44,0,21,3,23,0
7,10,40,44,1,21,3,37,0
8,10,40,44,0,21,3,31,0
9,10,40,44,1,21,3,48,0
0,5,40,44,0,21,3,40,1
1,5,40,44,0,21,3,59,1
2,5,40,44,0,21,3,38,1
3,5,40,44,1,21,3,53,1
4,5,40,44,1,21,3,33,0
0,10,40,44,0,21,3,33,1
1,10,40,44,0,21,3,41,1
2,10,40,44,0,21,3,38,1
3,10,40,44,1,21,3,40,1
4,10,40,44,1,21,3,38,0
5,10,40,44,1,21,3,40,0
6,10,40,44,1,21,3,46,0
7,10,40,44,1,21,3,51,0
8,10,40,44,1,21,3,31,0
9,10,40,44,1,21,3,41,0
0,5,80,60,1,21,3,60,1
1,5,80,60,1,21,3,64,1
2,5,80,60,0,21,3,79,1
3,5,80,60,1,21,3,55,1
4,5,80,60,0,21,3,89,0
0,10,40,20,0,21,3,44,1
1,10,40,20,0,21,3,44,1
2,10,40,20,1,21,3,23,1
3,10,40,20,0,21,3,42,1
4,10,40,20,0,21,3,29,0
5,10,40,20,0,21,3,34,0
6,10,40,20,1,21,3,36,0
7,10,40,20,0,21,3,42,0
8,10,40,20,0,21,3,26,0
9,10,40,20,0,21,3,29,0
0,10,40,36,0,21,3,37,1
1,10,40,36,1,21,3,35,1
2,10,40,36,1,21,3,32,1
3,10,40,36,0,21,3,25,1
4,10,40,36,1,21,3,41,0
5,10,40,36,1,21,3,40,0
6,10,40,36,1,21,3,25,0
7,10,40,36,0,21,3,48,0
8,10,40,36,0,21,3,44,0
9,10,40,36,1,21,3,24,0
0,10,68,60,1,21,3,57,1
1,10,68,60,0,21,3,63,1
2,10,68,60,0,21,3,72,1
3,10,68,60,0,21,3,58,1
4,10,68,60,0,21,3,62,0
5,10,68,60,0,21,3,70,0
6,10,68,60,0,21,3,80,0
7,10,68,60,0,21,3,60,0
8,10,68,60,0,21,3,73,0
9,10,68,60,0,21,3,62,0
0,10,52,40,1,21,3,28,1
1,10,52,40,0,21,3,55,1
2,10,52,40,1,21,3,33,1
3,10,52,40,1,21,3,27,1
4,10,52,40,0,21,3,39,0
5,10,52,40,0,21,3,58,0
6,10,52,40,0,21,3,60,0
7,10,52,40,0,21,3,51,0
8,10,52,40,0,21,3,52,0
9,10,52,40,0,21,3,54,0
0,10,20,40,1,21,3,37,1
1,10,20,40,0,21,3,4,1
2,10,20,40,1,21,3,29,1
3,10,20,40,1,21,3,47,1
4,10,20,40,1,21,3,44,0
5,10,20,40,1,21,3,36,0
6,10,20,40,1,21,3,59,0
7,10,20,40,1,21,3,56,0
8,10,20,40,1,21,3,46,0
9,10,20,40,1,21,3,40,0
0,10,52,60,1,21,3,65,1
1,10,52,60,1,21,3,60,1
2,10,52,60,0,21,3,65,1
3,10,52,60,1,21,3,77,1
4,10,52,60,1,21,3,49,0
5,10,52,60,1,21,3,64,0
6,10,52,60,1,21,3,63,0
7,10,52,60,1,21,3,77,0
8,10,52,60,1,21,3,57,0
9,10,52,60,1,21,3,72,0
0,5,60,72,1,21,3,66,1
1,5,60,72,0,21,3,58,1
2,5,60,72,1,21,3,66,1
3,5,60,72,1,21,3,60,1
4,5,60,72,1,21,3,79,0
0,10,52,60,1,21,3,61,1
1,10,52,60,0,21,3,57,1
2,10,52,60,0,21,3,41,1
3,10,52,60,1,21,3,49,1
4,10,52,60,1,21,3,69,0
5,10,52,60,1,21,3,68,0
6,10,52,60,1,21,3,49,0
7,10,52,60,1,21,3,60,0
8,10,52,60,1,21,3,61,0
9,10,52,60,1,21,3,79,0
0,5,60,48,1,21,3,58,1
1,5,60,48,0,21,3,47,1
2,5,60,48,0,21,3,61,1
3,5,60,48,0,21,3,62,1
4,5,60,48,0,21,3,64,0
0,10,80,60,1,21,3,55,1
1,10,80,60,0,21,3,78,1
2,10,80,60,1,21,3,55,1
3,10,80,60,1,21,3,58,1
4,10,80,60,0,21,3,83,0
5,10,80,60,0,21,3,96,0
6,10,80,60,0,21,3,75,0
7,10,80,60,0,21,3,83,0
8,10,80,60,0,21,3,93,0
9,10,80,60,0,21,3,72,0
0,10,20,40,1,21,3,37,1
1,10,20,40,0,21,3,4,1
2,10,20,40,1,21,3,29,1
3,10,20,40,1,21,3,47,1
4,10,20,40,0,21,3,30,0
5,10,20,40,1,21,3,39,0
6,10,20,40,1,21,3,48,0
7,10,20,40,1,21,3,54,0
8,10,20,40,1,21,3,48,0
9,10,20,40,1,21,3,37,0
0,10,60,48,0,21,3,60,1
1,10,60,48,0,21,3,51,1
2,10,60,48,1,21,3,70,1
3,10,60,48,1,21,3,50,1
4,10,60,48,1,21,3,37,0
5,10,60,48,1,21,3,50,0
6,10,60,48,1,21,3,37,0
7,10,60,48,1,21,3,49,0
8,10,60,48,1,21,3,34,0
9,10,60,48,1,21,3,54,0
0,5,60,40,1,21,3,43,1
1,5,60,40,0,21,3,58,1
2,5,60,40,1,21,3,50,1
3,5,60,40,0,21,3,60,1
4,5,60,40,0,21,3,61,0
0,5,40,60,0,21,3,46,1
1,5,40,60,0,21,3,46,1
2,5,40,60,0,21,3,39,1
3,5,40,60,1,21,3,58,1
4,5,40,60,0,21,3,47,0
0,10,28,40,1,21,3,39,1
1,10,28,40,0,21,3,21,1
2,10,28,40,1,21,3,44,1
3,10,28,40,1,21,3,35,1
4,10,28,40,1,21,3,45,0
5,10,28,40,1,21,3,46,0
6,10,28,40,1,21,3,39,0
7,10,28,40,1,21,3,35,0
8,10,28,40,1,21,3,43,0
9,10,28,40,1,21,3,36,0
0,10,60,68,1,21,3,57,1
1,10,60,68,1,21,3,53,1
2,10,60,68,0,21,3,59,1
3,10,60,68,0,21,3,68,1
4,10,60,68,0,21,3,62,0
5,10,60,68,0,21,3,66,0
6,10,60,68,0,21,3,59,0
7,10,60,68,0,21,3,63,0
8,10,60,68,0,21,3,67,0
9,10,60,68,0,21,3,61,0
0,10,60,40,0,21,3,58,1
1,10,60,40,1,21,3,46,1
2,10,60,40,0,21,3,61,1
3,10,60,40,1,21,3,38,1
4,10,60,40,0,21,3,73,0
5,10,60,40,0,21,3,76,0
6,10,60,40,0,21,3,66,0
